route,routename,Month_Beginning,Avg_Weekday_Rides,Avg_Saturday_Rides,Avg_Sunday-Holiday_Rides,MonthTotal
53,Pulaski,04/01/2001,20936.2,14585.9,10170.6,548856
53A,South Pulaski,04/01/2001,9133.8,3395.1,1740.3,214091
54,Cicero,04/01/2001,12839.5,9410.9,6890.2,341724
54A,North Cicero/Skokie Blvd.,04/01/2001,1332.3,0,0,27979
54B,South Cicero,04/01/2001,4991.5,5094.7,2511.7,137759
55,Garfield,04/01/2001,13511.7,9943,7514.6,361091
55N,55th/Narragansett,04/01/2001,995,128.3,0,21408
56,Milwaukee,04/01/2001,15910.2,10032.7,7379.1,411141
56A,North Milwaukee,04/01/2001,657.9,0,0,13816
57,Laramie,04/01/2001,2938.4,1512.5,689.9,71205
59,59th/61st,04/01/2001,4436.6,2307.4,0,102399
60,Blue Island/26th,04/01/2001,15104.8,11153.2,7769.3,400659
62,Archer,04/01/2001,15266.9,7784.5,5453.1,379009
62H,Archer/Harlem,04/01/2001,1396.1,631.2,0,31844
63,63rd,04/01/2001,21416.6,17317.6,12930.8,583672
63W,West 63rd,04/01/2001,2293.3,878.4,404.8,53696
64,Foster-Canfield,04/01/2001,243.4,0,0,5112
65,Grand,04/01/2001,6767.4,4029.3,2228.3,169373
66,Chicago,04/01/2001,21052.5,15487.3,9553.9,551821
67,67th-69th-71st,04/01/2001,14450.2,10065,7471.6,381072
68,Northwest Highway,04/01/2001,1716,794.7,318.2,40805
69,Cumberland/East River,04/01/2001,393.4,0,0,8262
70,Division,04/01/2001,10961.1,8141.3,5758.9,291542
71,71st/South Shore,04/01/2001,7150.3,5803.4,3558.3,191162
72,North,04/01/2001,15970.2,11519.9,8339.9,423154
73,Armitage,04/01/2001,5350.8,2348,1617.3,129844
74,Fullerton,04/01/2001,12500.6,10971.2,7056.8,341681
75,74th-75th,04/01/2001,6804.6,5703.4,3832.6,184874
76,Diversey,04/01/2001,14598.5,8769.4,5583.1,369563
77,Belmont,04/01/2001,20291.7,13678,9374.7,527712
78,Montrose,04/01/2001,9323.1,6384.2,3821.1,240427
79,79th,04/01/2001,31499.9,24764.6,16940.5,845259
80,Irving Park,04/01/2001,12655.2,9169.1,6194.3,333407
81,Lawrence,04/01/2001,15459.7,12902.1,8943.3,420979
81W,West Lawrence,04/01/2001,1535.7,911.9,362.2,37709
82,Kimball-Homan,04/01/2001,20346.4,13874.5,8297.1,524259
84,Peterson,04/01/2001,4313,2783.4,1395.9,108687
85,Central,04/01/2001,13056,8761.3,5552.8,336985
85A,North Central,04/01/2001,767.4,68.5,0,16390
86,Narragansett/Ridgeland,04/01/2001,1632.8,0,0,34288
87,87th,04/01/2001,16133.1,10908.4,6068.6,412772
88,Higgins,04/01/2001,1701.3,749.7,624.6,41849
90,Harlem,04/01/2001,3804.7,3134.3,1455,99712
90N,North Harlem,04/01/2001,404.6,154.6,0,9114
91,Austin,04/01/2001,8288.6,4389.1,2601.5,204625
92,Foster,04/01/2001,7459.4,4526.3,2728.1,188392
93,California/Dodge,04/01/2001,2120.8,970.5,0,48419
94,South California,04/01/2001,10711.3,4961.7,2758.7,258577
95E,93rd-95th,04/01/2001,5712.1,4554.7,3175.5,154050
95W,West 95th,04/01/2001,5229.4,4499.5,2596.9,140800
96,Lunt,04/01/2001,1176.1,0,0,24698
97,Skokie,04/01/2001,3687.8,2440.6,1364.8,94029
100,Jeffery Manor Express,04/01/2001,1120.6,0,0,23532
103,West 103rd,04/01/2001,3412.3,1936,1170.9,85256
106,East 103rd,04/01/2001,2142.9,632.6,479.7,49929
108,Halsted/95th,04/01/2001,2957.9,0,0,62117
111,Pullman/111th/115th,04/01/2001,5973,3655.8,2227.2,151193
112,Vincennes/111th,04/01/2001,3646.4,1591.6,1145.3,88667
119,Michigan/119th,04/01/2001,5447.5,5239.8,2860.6,149661
120,Ogilvie/Wacker Express,04/01/2001,1134.8,0,0,23832
121,Union/Wacker Express,04/01/2001,1700.7,0,0,35715
122,Illinois Center/Ogilvie Express,04/01/2001,1023.2,0,0,21488
123,Illinois Center/Union Express,04/01/2001,800.8,0,0,16817
125,Water Tower Express,04/01/2001,2134.2,0,0,44818
126,Jackson,04/01/2001,10413.4,5158.8,3948.9,259062
7,Harrison,12/01/2001,4980.8,0,0,99616
127,Madison/Roosevelt Circulator,04/01/2001,92.3,0,0,1846
128,Soldier Field Express,04/01/2001,0,0,56.1,56
129,West Loop/South Loop,04/01/2001,888.3,0,0,18654
135,Clarendon/LaSalle Express,04/01/2001,2819.5,0,0,59210
136,Sheridan/LaSalle Express,04/01/2001,1766.3,0,0,37092
145,Wilson/Michigan Express,04/01/2001,8595.6,4070.8,2069.4,207137
146,Inner Drive/Michigan Express,04/01/2001,9845.8,6027.2,3998,250861
147,Outer Drive Express,04/01/2001,10099.8,5752.8,0,235107
151,Sheridan,04/01/2001,25247.6,16361.5,13571.5,663502
152,Addison,04/01/2001,11269,5403.4,2748.9,272006
154,Wrigley Field Express,04/01/2001,24.2,0,0,24
155,Devon,04/01/2001,7825.5,5467.2,3637.8,204394
156,LaSalle,04/01/2001,9322.1,0,0,195764
157,Streeterville/Taylor,04/01/2001,3548.9,0,0,74528
169,69th-UPS Express,04/01/2001,788.5,92,0,16927
170,U. of Chicago/Midway,04/01/2001,219.6,0,0,4611
171,U. of Chicago/Hyde Park,04/01/2001,1353.1,426.6,264.1,31442
172,U. of Chicago/Kenwood,04/01/2001,1421.1,91,87.2,30643
173,U. of Chicago/Lakeview Express,04/01/2001,202.1,308.8,134.7,6153
201,Central/Ridge,04/01/2001,1408.7,559.7,312.5,33384
202,Main/Emerson,04/01/2001,474.2,0,0,9958
203,Ridge/Grant,04/01/2001,1658.1,0,0,34820
204,Dodge,04/01/2001,1766.2,0,0,37091
1,Indiana/Hyde Park,05/01/2001,7173.2,0,0,157810
2,Hyde Park Express,05/01/2001,849.6,0,0,18692
3,King Drive,05/01/2001,22897.3,13867.4,8847.8,603448
4,Cottage Grove,05/01/2001,25153.7,17899.5,11855.1,684256
6,Jackson Park Express,05/01/2001,18822,11930.2,7097.4,497292
7,Harrison,05/01/2001,5383.4,0,0,118436
8,Halsted,05/01/2001,20071.9,12958,9308,539954
8A,South Halsted,05/01/2001,3504.6,2677.5,1907.4,97349
9,Ashland,05/01/2001,31527.4,23140.3,16473.4,868531
10,Museum of S & I,05/01/2001,568.3,827.4,758.5,8806
11,Lincoln/Sedgwick,05/01/2001,3929.1,1846.8,1099.4,99324
12,Roosevelt,05/01/2001,10895.2,6847.1,5299.5,293580
14,Jeffery Express,05/01/2001,9928.4,0,0,218425
17,Westchester,05/01/2001,595.3,0,0,13098
18,16th/18th,05/01/2001,1662.6,957.6,757.3,44194
19,United Center Express,05/01/2001,644.7,553.4,645.2,2488
20,Madison,05/01/2001,21833.1,12645.3,8259.2,572204
21,Cermak,05/01/2001,7870.9,8247.4,6404.1,238169
X21,Cermak Express,05/01/2001,0,934.1,417.5,5824
22,Clark,05/01/2001,22317.9,15832.9,12345.4,616052
24,Wentworth,05/01/2001,4909.5,0,0,108009
25,West Cermak,05/01/2001,503.2,0,0,11070
27,South Deering,05/01/2001,5912.3,3779.5,2407.6,157226
28,Stony Island,05/01/2001,13014.4,9004.5,6018.3,352427
29,State,05/01/2001,18497.2,12888.4,9255.6,504771
30,South Chicago,05/01/2001,4218.2,2184.4,688.7,104981
33,Mag Mile Express,05/01/2001,548.7,0,0,12071
34,South Michigan,05/01/2001,7993.9,5763.5,3962.7,218733
35,35th,05/01/2001,6396.5,3706.1,2367.6,167386
36,Broadway,05/01/2001,14802.7,13331.2,9196.2,424964
37,Sedgwick,05/01/2001,2502.3,0,0,55050
39,Pershing,05/01/2001,2304.8,0,0,50706
43,43rd,05/01/2001,1258.4,678.3,431.6,32557
44,Wallace-Racine,05/01/2001,6876.2,3038.4,1784,172349
47,47th,05/01/2001,8606.7,6435,3903.8,234606
48,South Damen,05/01/2001,1317.3,0,0,28980
49,Western,05/01/2001,24958.1,20202.9,13784.4,698812
49A,South Western,05/01/2001,542.4,0,0,11933
49B,North Western,05/01/2001,5513.2,4145.1,2630.7,151025
X49,Western Express,05/01/2001,6285.6,0,0,138283
50,Damen,05/01/2001,9331.4,4978.1,2955.8,239983
51,51st,05/01/2001,4899.8,4377.3,2173.5,136172
52,Kedzie/California,05/01/2001,12367.2,8532.9,6115.1,336786
52A,South Kedzie,05/01/2001,6852.9,3700.3,2340.1,177265
53,Pulaski,05/01/2001,21571.9,15466.7,10179.9,587347
53A,South Pulaski,05/01/2001,10040.4,3637.5,1920.9,245042
54,Cicero,05/01/2001,13262.5,10154.7,6874,366764
54A,North Cicero/Skokie Blvd.,05/01/2001,1345.4,0,0,29599
54B,South Cicero,05/01/2001,5353.2,5226.4,2924.3,153297
55,Garfield,05/01/2001,13713.3,9922.6,7810.6,380435
55N,55th/Narragansett,05/01/2001,1110.8,156.7,0,25065
56,Milwaukee,05/01/2001,16146.4,10381.5,7679.6,435144
56A,North Milwaukee,05/01/2001,614.1,0,0,13510
57,Laramie,05/01/2001,3056.1,1858.4,679.6,78067
59,59th/61st,05/01/2001,4638.7,2185.1,0,110791
60,Blue Island/26th,05/01/2001,14991.3,11780.6,7904.4,416452
62,Archer,05/01/2001,15832.5,7928.5,5637.4,408215
62H,Archer/Harlem,05/01/2001,1499.9,689.6,0,35757
63,63rd,05/01/2001,22321.4,16388.7,12024.7,616748
63W,West 63rd,05/01/2001,2360.2,788.8,418.8,57173
64,Foster-Canfield,05/01/2001,301.5,0,0,6632
65,Grand,05/01/2001,7407.7,3526.9,2650.9,190331
66,Chicago,05/01/2001,21910.9,14683.2,9651.9,589031
67,67th-69th-71st,05/01/2001,15016.7,9798.4,7325.1,406186
68,Northwest Highway,05/01/2001,1761,705.1,335,43237
69,Cumberland/East River,05/01/2001,424.4,0,0,9337
70,Division,05/01/2001,11697.7,7493.5,5454.3,314594
71,71st/South Shore,05/01/2001,7542.4,6153.6,3756,209328
72,North,05/01/2001,16370.8,11599.8,8791.2,450512
73,Armitage,05/01/2001,5579.2,2705.1,1656.5,141845
74,Fullerton,05/01/2001,13108.9,10175.4,7281.5,365505
75,74th-75th,05/01/2001,7405,5264.1,3601.9,201975
76,Diversey,05/01/2001,14715.3,7800.4,5721.2,383544
77,Belmont,05/01/2001,21077.8,14291.7,9964.9,570703
78,Montrose,05/01/2001,9598.7,5756.4,3851.4,253454
79,79th,05/01/2001,33158,25487.7,17141.1,917132
80,Irving Park,05/01/2001,12731,8674.6,6474.9,347155
81,Lawrence,05/01/2001,15306.5,13044.9,9133,434588
81W,West Lawrence,05/01/2001,1499.8,776.2,438.4,38291
82,Kimball-Homan,05/01/2001,21367.3,12764.6,8191.5,562097
84,Peterson,05/01/2001,4650.9,2364.2,1660.2,120078
85,Central,05/01/2001,13748.3,7961.2,5551,362062
85A,North Central,05/01/2001,876.2,192.8,0,20048
86,Narragansett/Ridgeland,05/01/2001,1718.1,0,0,37799
87,87th,05/01/2001,17343.6,9946.1,6030.9,451499
88,Higgins,05/01/2001,1820.3,764.5,841.8,47313
90,Harlem,05/01/2001,3689.8,3033.9,1705,101837
90N,North Harlem,05/01/2001,361.7,267.3,0,9028
91,Austin,05/01/2001,8871.1,4607,2504.1,226113
92,Foster,05/01/2001,7772.8,4222,2692.7,201353
93,California/Dodge,05/01/2001,2224.9,1003.8,0,52962
94,South California,05/01/2001,10933.9,4721.2,2852.6,273694
95E,93rd-95th,05/01/2001,5820.6,4679.9,3332.3,163434
95W,West 95th,05/01/2001,5144.4,4634.2,2845.8,145943
96,Lunt,05/01/2001,1254.1,0,0,27591
97,Skokie,05/01/2001,3749,2353.7,1499.9,99393
100,Jeffery Manor Express,05/01/2001,1192,0,0,26223
103,West 103rd,05/01/2001,3876.8,1752.1,1134.4,97971
106,East 103rd,05/01/2001,2176.4,608.6,421.2,52420
108,Halsted/95th,05/01/2001,3179.2,0,0,69943
111,Pullman/111th/115th,05/01/2001,6315.8,3606,2203.5,164388
112,Vincennes/111th,05/01/2001,4084.9,1588.9,1112.2,101784
119,Michigan/119th,05/01/2001,5823.1,4874.2,2609.1,160649
120,Ogilvie/Wacker Express,05/01/2001,1030.1,0,0,22663
121,Union/Wacker Express,05/01/2001,1787.5,0,0,39324
122,Illinois Center/Ogilvie Express,05/01/2001,986,0,0,21693
123,Illinois Center/Union Express,05/01/2001,820.7,0,0,18055
124,Navy Pier,05/01/2001,46.4,431.9,326.5,1131
125,Water Tower Express,05/01/2001,2098.6,0,0,46169
126,Jackson,05/01/2001,10846.7,4629.4,3374.7,274018
127,Madison/Roosevelt Circulator,05/01/2001,141.4,0,0,2968
129,West Loop/South Loop,05/01/2001,1021.7,0,0,22476
130,Museum Campus,05/01/2001,0,520.2,284.2,2697
96,Lunt,03/01/2003,1122.1,0,0,23564
135,Clarendon/LaSalle Express,05/01/2001,2966.8,0,0,65270
136,Sheridan/LaSalle Express,05/01/2001,1790.4,0,0,39389
145,Wilson/Michigan Express,05/01/2001,8467.8,3858.5,2119.8,212324
146,Inner Drive/Michigan Express,05/01/2001,9743.1,6205.8,4159.7,259970
147,Outer Drive Express,05/01/2001,10273.8,5474.1,0,247921
151,Sheridan,05/01/2001,24704.2,15981.8,14552,680179
152,Addison,05/01/2001,12736.5,6025.8,3530.9,321961
154,Wrigley Field Express,05/01/2001,90.7,0,0,454
155,Devon,05/01/2001,7930.6,5544.1,3720,215250
156,LaSalle,05/01/2001,9259.3,0,0,203704
157,Streeterville/Taylor,05/01/2001,3160.1,0,0,69523
169,69th-UPS Express,05/01/2001,836.6,81,0,18729
170,U. of Chicago/Midway,05/01/2001,221.2,0,0,4867
171,U. of Chicago/Hyde Park,05/01/2001,1404.8,320,333.4,33852
172,U. of Chicago/Kenwood,05/01/2001,1400,124.7,136.2,31979
173,U. of Chicago/Lakeview Express,05/01/2001,197.3,273.4,141.3,6141
201,Central/Ridge,05/01/2001,1606.3,673.2,337.4,39718
202,Main/Emerson,05/01/2001,474.9,0,0,10448
203,Ridge/Grant,05/01/2001,1645.6,0,0,36203
204,Dodge,05/01/2001,1942.1,0,0,42725
1,Indiana/Hyde Park,06/01/2001,6521.4,0,0,136949
2,Hyde Park Express,06/01/2001,917.2,0,0,19261
3,King Drive,06/01/2001,22031.4,15360,10812.1,582709
4,Cottage Grove,06/01/2001,23819.6,19495.1,13224.1,650584
6,Jackson Park Express,06/01/2001,16417.2,12662.6,8230.2,440995
7,Harrison,06/01/2001,5282.1,0,0,110925
8,Halsted,06/01/2001,19407.2,15289.9,10456.5,525826
8A,South Halsted,06/01/2001,3193.2,2983,1856.2,89397
9,Ashland,06/01/2001,30041,25867.2,17854.1,831613
10,Museum of S & I,06/01/2001,677.2,1003.4,734.8,22177
11,Lincoln/Sedgwick,06/01/2001,3612.3,1905.8,1105.1,89807
12,Roosevelt,06/01/2001,10589.9,7118.1,5260.7,279021
14,Jeffery Express,06/01/2001,9377.7,0,0,196932
17,Westchester,06/01/2001,508.6,0,0,10680
18,16th/18th,06/01/2001,1475.6,921.8,645.5,38179
19,United Center Express,06/01/2001,321.5,0,0,322
20,Madison,06/01/2001,21287.2,13857.4,8778.6,551433
21,Cermak,06/01/2001,8077.5,9218.2,5599.9,238118
X21,Cermak Express,06/01/2001,0,519.6,492.1,4566
22,Clark,06/01/2001,21811.5,15627.9,12294.7,585360
24,Wentworth,06/01/2001,3842.5,0,0,80693
25,West Cermak,06/01/2001,408.1,0,0,8569
27,South Deering,06/01/2001,6037.3,3709.7,3113.5,157786
28,Stony Island,06/01/2001,11946.6,10372.6,6984.7,330681
29,State,06/01/2001,18214.4,14766.3,10531.8,498462
30,South Chicago,06/01/2001,3503.1,2206.6,780.1,87718
33,Mag Mile Express,06/01/2001,836.2,0,0,17561
34,South Michigan,06/01/2001,7549.8,5968,4796.8,207572
35,35th,06/01/2001,6261.7,3880,2266.3,159961
36,Broadway,06/01/2001,15599.8,14534.4,9827.1,439577
37,Sedgwick,06/01/2001,2234.7,0,0,46928
39,Pershing,06/01/2001,2248,0,0,47208
43,43rd,06/01/2001,1249.2,621.2,465.8,31203
44,Wallace-Racine,06/01/2001,6078.3,2864.4,1957.6,149798
47,47th,06/01/2001,8267.6,6574.9,4077.5,222804
48,South Damen,06/01/2001,854.6,0,0,17947
49,Western,06/01/2001,23622.9,20938.9,14733,659708
49A,South Western,06/01/2001,477.1,0,0,10019
49B,North Western,06/01/2001,5208.7,3622.1,2532.3,137623
X49,Western Express,06/01/2001,5828.4,0,0,122396
50,Damen,06/01/2001,8474.2,5045.6,2835.2,214526
51,51st,06/01/2001,4392.4,4447.4,2488.3,124431
52,Kedzie/California,06/01/2001,12112.5,8640.7,5719.5,320443
52A,South Kedzie,06/01/2001,6408.6,4261.3,2192.9,164660
53,Pulaski,06/01/2001,20469,16344.8,10570.7,553855
53A,South Pulaski,06/01/2001,8399.1,3399.1,2089.2,201734
54,Cicero,06/01/2001,12757.8,10713.9,7338.7,350837
54A,North Cicero/Skokie Blvd.,06/01/2001,1341.1,0,0,28164
54B,South Cicero,06/01/2001,4991.3,4676,2802.9,139409
55,Garfield,06/01/2001,12825.2,10865.5,8253.7,356670
55N,55th/Narragansett,06/01/2001,924.7,153.8,0,20188
56,Milwaukee,06/01/2001,15538.1,11092.3,8306,414986
56A,North Milwaukee,06/01/2001,613.2,0,0,12878
57,Laramie,06/01/2001,2782.2,1619.3,718.4,69396
59,59th/61st,06/01/2001,3962.8,2297.4,0,94706
60,Blue Island/26th,06/01/2001,15376.7,11637.3,7656,411721
62,Archer,06/01/2001,15366.5,8446.2,6074.4,389225
62H,Archer/Harlem,06/01/2001,1416.7,626.3,0,32881
63,63rd,06/01/2001,20153.7,19436.2,13062.3,572658
63W,West 63rd,06/01/2001,2325.2,886.7,566.4,55528
64,Foster-Canfield,06/01/2001,228,0,0,4788
65,Grand,06/01/2001,7125.1,3766.6,2976.2,180365
66,Chicago,06/01/2001,20931.6,14505.6,10546.3,554277
67,67th-69th-71st,06/01/2001,13555.1,10911,7450.3,369012
68,Northwest Highway,06/01/2001,1469.9,712,322.2,35716
69,Cumberland/East River,06/01/2001,423.5,0,0,8895
70,Division,06/01/2001,10737.8,7218.9,6074.1,285885
71,71st/South Shore,06/01/2001,7313.4,6351,3525.7,199438
72,North,06/01/2001,16640.4,12671.5,9642.8,451377
73,Armitage,06/01/2001,5264.6,2798,1663.4,131200
74,Fullerton,06/01/2001,12576.6,10736.6,7575.1,348093
75,74th-75th,06/01/2001,6977.4,5921.1,3459.6,189969
76,Diversey,06/01/2001,13078.5,8123.9,6144.5,339846
77,Belmont,06/01/2001,20204.6,14010.5,9664.4,533007
78,Montrose,06/01/2001,9231.2,6323.9,4175.6,242177
79,79th,06/01/2001,31348.1,25975.8,17983.2,860121
80,Irving Park,06/01/2001,12439.4,9623,6409.5,334981
81,Lawrence,06/01/2001,15362.8,12388.8,9224,421459
81W,West Lawrence,06/01/2001,1473.7,918.3,291.2,36703
82,Kimball-Homan,06/01/2001,19397.7,13104.7,7218.4,501749
84,Peterson,06/01/2001,4236.2,2235.7,1761.4,107184
85,Central,06/01/2001,12372.8,8510.4,5884.4,325919
85A,North Central,06/01/2001,866.8,179.1,0,19098
86,Narragansett/Ridgeland,06/01/2001,1566.3,0,0,32892
87,87th,06/01/2001,15478,10458.4,6491.1,403294
88,Higgins,06/01/2001,1739.7,729,603.2,42592
90,Harlem,06/01/2001,3920.9,2722.7,1716.3,102817
90N,North Harlem,06/01/2001,360.3,199.6,0,8564
91,Austin,06/01/2001,7509.9,4056,2740.9,188952
92,Foster,06/01/2001,7323.5,4646.3,3338,190378
93,California/Dodge,06/01/2001,2185.2,1296.1,0,52370
94,South California,06/01/2001,10224.2,4949.5,3233.2,252389
95E,93rd-95th,06/01/2001,5833.1,5008.7,3336.1,160883
95W,West 95th,06/01/2001,4861.5,4728.6,3307.8,138967
96,Lunt,06/01/2001,1348.4,0,0,28317
97,Skokie,06/01/2001,3846.5,2641,1622.9,100472
100,Jeffery Manor Express,06/01/2001,919.8,0,0,19315
103,West 103rd,06/01/2001,3570.4,1676,1306.8,88585
106,East 103rd,06/01/2001,1821.7,760.8,366.2,43524
108,Halsted/95th,06/01/2001,2858.9,0,0,60036
111,Pullman/111th/115th,06/01/2001,5250.6,3234.3,2389.5,135992
112,Vincennes/111th,06/01/2001,3474.5,1499.4,1124.4,84958
119,Michigan/119th,06/01/2001,5003.2,5184.1,3227.5,143897
120,Ogilvie/Wacker Express,06/01/2001,841.7,0,0,17677
121,Union/Wacker Express,06/01/2001,1514.9,0,0,31813
122,Illinois Center/Ogilvie Express,06/01/2001,860.2,0,0,18063
123,Illinois Center/Union Express,06/01/2001,851.1,0,0,17874
124,Navy Pier,06/01/2001,97.8,545,308.2,4447
125,Water Tower Express,06/01/2001,2003.4,0,0,42071
126,Jackson,06/01/2001,9569.4,5195.6,2986.6,238882
127,Madison/Roosevelt Circulator,06/01/2001,172.6,0,0,3625
129,West Loop/South Loop,06/01/2001,798,0,0,16757
130,Museum Campus,06/01/2001,0,640.4,369.4,4679
135,Clarendon/LaSalle Express,06/01/2001,2872.4,0,0,60320
136,Sheridan/LaSalle Express,06/01/2001,1915.9,0,0,40233
145,Wilson/Michigan Express,06/01/2001,8218.8,4451.6,2677.7,205564
146,Inner Drive/Michigan Express,06/01/2001,9561.4,6232,4576.6,250257
147,Outer Drive Express,06/01/2001,10155,5979.8,0,243153
151,Sheridan,06/01/2001,25472.6,17753.7,14704.8,682513
152,Addison,06/01/2001,10448.8,5242.7,3677.1,260346
154,Wrigley Field Express,06/01/2001,83.9,0,0,84
155,Devon,06/01/2001,7391,5316.1,4293.2,198965
156,LaSalle,06/01/2001,8795.8,0,0,184711
157,Streeterville/Taylor,06/01/2001,3399.2,0,0,71383
169,69th-UPS Express,06/01/2001,794.1,161.9,0,17486
170,U. of Chicago/Midway,06/01/2001,205.6,0,0,4318
171,U. of Chicago/Hyde Park,06/01/2001,438.5,399.9,281.9,10290
172,U. of Chicago/Kenwood,06/01/2001,420.6,24.1,39.7,8920
173,U. of Chicago/Lakeview Express,06/01/2001,177.4,185.7,139.3,1575
201,Central/Ridge,06/01/2001,1513.7,639.1,298.3,36177
202,Main/Emerson,06/01/2001,423.7,0,0,8898
203,Ridge/Grant,06/01/2001,1496.7,0,0,31432
204,Dodge,06/01/2001,1659.4,0,0,34848
1,Indiana/Hyde Park,07/01/2001,6193.4,0,0,130061
2,Hyde Park Express,07/01/2001,1033.1,0,0,21695
3,King Drive,07/01/2001,21816.5,15022.8,10277.4,579903
4,Cottage Grove,07/01/2001,23456.9,18192.7,13869.8,648585
6,Jackson Park Express,07/01/2001,16292.2,12441,8790.6,444643
7,Harrison,07/01/2001,5178.8,0,0,108755
8,Halsted,07/01/2001,18698.1,13080,9789.3,503715
8A,South Halsted,07/01/2001,3185.2,2707.1,1398,86105
9,Ashland,07/01/2001,28925,22278.2,16926.7,798098
10,Museum of S & I,07/01/2001,832,1150,781.6,26763
11,Lincoln/Sedgwick,07/01/2001,3400.6,1856.2,1076.5,85296
12,Roosevelt,07/01/2001,10468.5,6812.3,5665.6,281081
14,Jeffery Express,07/01/2001,8430.6,0,0,177042
17,Westchester,07/01/2001,476.2,0,0,9999
18,16th/18th,07/01/2001,1508.3,798.3,672.4,38901
19,United Center Express,07/01/2001,442.9,468.6,0,2240
20,Madison,07/01/2001,21579.1,12531.4,9274.5,558933
21,Cermak,07/01/2001,7622,9170.6,6430.1,235326
X21,Cermak Express,07/01/2001,0,671.8,593.5,6248
22,Clark,07/01/2001,20700.5,14483.4,11168.2,559654
24,Wentworth,07/01/2001,3686.4,0,0,77414
25,West Cermak,07/01/2001,391,1.5,0,8212
27,South Deering,07/01/2001,6111.9,3328.1,2853,158781
28,Stony Island,07/01/2001,11501.9,10139.1,6164.9,319086
29,State,07/01/2001,17821.6,14136,10368.3,493008
30,South Chicago,07/01/2001,3378.4,1872.9,649.4,82334
33,Mag Mile Express,07/01/2001,835.8,0,0,17553
34,South Michigan,07/01/2001,6652.8,5012.5,4557.9,187107
35,35th,07/01/2001,6107.3,3064.9,2193.2,153672
36,Broadway,07/01/2001,15514.2,13580.1,9494.4,437085
37,Sedgwick,07/01/2001,2183.8,0,0,45860
39,Pershing,07/01/2001,2210.4,0,0,46418
43,43rd,07/01/2001,1284.4,599.6,355.2,31503
44,Wallace-Racine,07/01/2001,5860.5,2122.1,1622.4,141293
47,47th,07/01/2001,7905,6106.2,3900.4,213833
48,South Damen,07/01/2001,752.9,0,0,15810
49,Western,07/01/2001,22891.8,19888.1,14461,647046
49A,South Western,07/01/2001,534.3,0,0,11219
49B,North Western,07/01/2001,4960.4,3430.3,2343.7,131952
X49,Western Express,07/01/2001,5880.1,0,0,123482
50,Damen,07/01/2001,8212.9,4372.2,3172,208993
51,51st,07/01/2001,4499.3,4117.5,2661.8,126926
52,Kedzie/California,07/01/2001,11608.8,7935.4,6197.5,312711
52A,South Kedzie,07/01/2001,6292.5,3643.2,2105.4,159348
53,Pulaski,07/01/2001,20102.5,15782.4,10579.9,548763
53A,South Pulaski,07/01/2001,8341.8,3716.7,1776.2,200702
54,Cicero,07/01/2001,12318.8,10075.8,7062.5,341373
54A,North Cicero/Skokie Blvd.,07/01/2001,1353.6,0,0,28425
54B,South Cicero,07/01/2001,4827.4,4596.6,2913.1,137241
55,Garfield,07/01/2001,12806.2,10214.8,8551.1,361097
55N,55th/Narragansett,07/01/2001,878.5,124.8,0,18948
56,Milwaukee,07/01/2001,15573.4,10768.4,8516.2,421213
56A,North Milwaukee,07/01/2001,671.8,0,0,14108
57,Laramie,07/01/2001,2842.6,1489.7,519.7,68772
59,59th/61st,07/01/2001,3770.5,1814.5,0,86439
60,Blue Island/26th,07/01/2001,15345,11745.9,9183.7,424331
62,Archer,07/01/2001,15772.6,9064.5,6343,405540
62H,Archer/Harlem,07/01/2001,1342.5,740.4,0,31155
63,63rd,07/01/2001,19406.4,16883.6,12977.4,552934
63W,West 63rd,07/01/2001,2367.7,779.5,562.3,56213
64,Foster-Canfield,07/01/2001,236.7,0,0,4971
65,Grand,07/01/2001,7118.6,4177,2873.2,183437
66,Chicago,07/01/2001,19712.3,14701.1,10140.4,533605
67,67th-69th-71st,07/01/2001,13229.7,9937.3,7411.2,362039
68,Northwest Highway,07/01/2001,1243.1,653.1,326,30673
69,Cumberland/East River,07/01/2001,335.2,0,0,7039
70,Division,07/01/2001,9559.8,6818.7,5488.1,260960
71,71st/South Shore,07/01/2001,7043.8,4864.1,3587.9,188904
72,North,07/01/2001,16579.9,12152.1,9608.5,454438
73,Armitage,07/01/2001,4796,2992,1649.9,122584
74,Fullerton,07/01/2001,12434,11133.8,7499.6,350647
75,74th-75th,07/01/2001,6412,5528,3377.7,177030
76,Diversey,07/01/2001,12416.4,7804.1,5562.4,325336
77,Belmont,07/01/2001,20468.1,14388.9,9940.3,547028
78,Montrose,07/01/2001,9188.7,6035.9,4161.8,242076
79,79th,07/01/2001,30657.6,23631.1,17485.6,843247
80,Irving Park,07/01/2001,12231.5,9853.9,6101,332883
81,Lawrence,07/01/2001,15704.8,12124.2,9220.8,433622
81W,West Lawrence,07/01/2001,1369.7,756.4,188.7,32921
